IA1	IB1	averageP	sdP	overlap	direction
a convict	a terrorist	0.6673125	0.0424776671177487	0.665375	1
a convict	a thief	0.5328359375	0.0453215538129195	0.934328125	1
a convict	an addict	0.369587301587302	0.0420510983908702	0.739174603174603	-1
a convict	an adult	0.163779527559055	0.0324434073075244	0.32755905511811	-1
a convict	an adult with a deadly contagious disease	0.37554347826087	0.0420777410192414	0.751086956521739	-1
a convict	an assassin	0.578556390977444	0.0423683036665345	0.842887218045113	1
a convict	an astronaut	0.175218045112782	0.0339296475350126	0.350436090225564	-1
a convict	an elderly person	0.139190476190476	0.0310396123791805	0.278380952380952	-1
a convict	an Olympian	0.189569105691057	0.0360981333958361	0.379138211382114	-1
a convict	an orphan	0.131296875	0.028813158765396	0.26259375	-1
a convict	a life-saving antidote	0.114259541984733	0.0280564047703631	0.228519083969466	-1
a convict	a rabid possum	0.651590909090909	0.0405883926713025	0.696818181818182	1
a convict	a smartphone	0.419496124031008	0.0440567093040543	0.838992248062016	-1
a gang member	a homeless adult	0.160920634920635	0.0318311457321075	0.32184126984127	-1
a gang member	a judge	0.156151260504202	0.0322912672467752	0.312302521008403	-1
a gang member	a mentor	0.121487603305785	0.0284828903234445	0.24297520661157	-1
a gang member	a nun	0.159852459016393	0.032052520985684	0.319704918032787	-1
a gang member	a pedophile	0.664211382113821	0.0446065924835502	0.671577235772358	1
a gang member	a police officer	0.141937007874016	0.029939677073058	0.283874015748032	-1
a gang member	a rapist	0.643832	0.0417388297141392	0.712336	1
a gang member	a soldier	0.0983361344537815	0.0267793798426612	0.196672268907563	-1
a gang member	a terrorist	0.621059322033898	0.0439655672850916	0.757881355932203	1
a gang member	a thief	0.480940677966102	0.045567624747039	0.961881355932203	-1
a gang member	an addict	0.316758620689655	0.0431305910190316	0.63351724137931	-1
a gang member	an adult	0.127264957264957	0.0301072040623707	0.254529914529914	-1
a gang member	an adult with a deadly contagious disease	0.3315859375	0.0420350984970655	0.663171875	-1
a gang member	an assassin	0.52550406504065	0.0447239404295278	0.948991869918699	1
a gang member	an astronaut	0.132577235772358	0.030749614149	0.265154471544715	-1
a gang member	an elderly person	0.111577586206897	0.0281335799456093	0.223155172413793	-1
a gang member	an Olympian	0.146115044247788	0.033726456015061	0.292230088495575	-1
a gang member	an orphan	0.101254237288136	0.0277651098253917	0.202508474576271	-1
a gang member	a life-saving antidote	0.0915371900826446	0.0257818867908036	0.183074380165289	-1
a gang member	a rabid possum	0.600967213114754	0.0457285965429712	0.798065573770492	1
a gang member	a smartphone	0.353773109243697	0.0423938125201499	0.707546218487395	-1
a homeless adult	a judge	0.451047244094488	0.0437782691307995	0.902094488188976	-1
a homeless adult	a mentor	0.367046153846154	0.0408210885758222	0.734092307692308	-1
a homeless adult	a nun	0.472969230769231	0.0429675844550938	0.945938461538462	-1
a homeless adult	a pedophile	0.924580152671756	0.0228070940929906	0.150839694656488	1
a homeless adult	a police officer	0.370433823529412	0.0423215822219775	0.740867647058824	-1
a homeless adult	a rapist	0.910634328358209	0.024718673677556	0.178731343283582	1
a homeless adult	a soldier	0.2772578125	0.0409014693302939	0.554515625	-1
a homeless adult	a terrorist	0.910452380952381	0.0250985860540854	0.179095238095238	1
a homeless adult	a thief	0.812293650793651	0.0340138088006348	0.375412698412698	1
a homeless adult	an addict	0.664516129032258	0.041885030889668	0.670967741935484	1
a homeless adult	an adult	0.381333333333333	0.0443130646547656	0.762666666666667	-1
a homeless adult	an adult with a deadly contagious disease	0.649583941605839	0.0397207496018786	0.700832116788321	1
a homeless adult	an assassin	0.851590909090909	0.0323140421403737	0.296818181818182	1
a homeless adult	an astronaut	0.419412213740458	0.0433921379190235	0.838824427480916	-1
a homeless adult	an elderly person	0.317927419354839	0.0421036704340274	0.635854838709677	-1
a homeless adult	an Olympian	0.455826446280992	0.0446986183182352	0.911652892561983	-1
a homeless adult	an orphan	0.30840157480315	0.041915692975954	0.616803149606299	-1
a homeless adult	a life-saving antidote	0.241353846153846	0.0382790960515	0.482707692307692	-1
a homeless adult	a rabid possum	0.938335877862595	0.0208627300272251	0.123328244274809	1
a homeless adult	a smartphone	0.7576953125	0.0384570310563786	0.484609375	1
a judge	a mentor	0.384237704918033	0.0437741689615472	0.768475409836066	-1
a judge	a nun	0.481723577235772	0.045062377150327	0.963447154471545	-1
a judge	a pedophile	0.948895161290323	0.0200896090833428	0.102209677419355	1
a judge	a police officer	0.386015625	0.0430285338608067	0.77203125	-1
a judge	a rapist	0.929198412698413	0.0221520285232864	0.141603174603175	1
a judge	a soldier	0.293983333333333	0.0429658288799393	0.587966666666667	-1
a judge	a terrorist	0.928949579831933	0.0235531555332125	0.142100840336134	1
a judge	a thief	0.827621848739496	0.0340561759999284	0.344756302521008	1
a judge	an addict	0.670290598290598	0.0430650604440267	0.659418803418803	1
a judge	an adult	0.391525423728814	0.0422309766491521	0.783050847457627	-1
a judge	an adult with a deadly contagious disease	0.656891472868217	0.0427758992557455	0.686217054263566	1
a judge	an assassin	0.861274193548387	0.0316994440123548	0.277451612903226	1
a judge	an astronaut	0.43033064516129	0.0447092980584951	0.860661290322581	-1
a judge	an elderly person	0.333735042735043	0.0446773279879136	0.667470085470085	-1
a judge	an Olympian	0.462929824561404	0.0478586480340864	0.925859649122807	-1
a judge	an orphan	0.323033613445378	0.0420214489238273	0.646067226890756	-1
a judge	a life-saving antidote	0.259598360655738	0.0400992216136239	0.519196721311475	-1
a judge	a rabid possum	0.956308943089431	0.0186094761481701	0.0873821138211381	1
a judge	a smartphone	0.760391666666667	0.0389371134926624	0.479216666666667	1
a life-saving antidote	a mentor	0.63052	0.0430290727427527	0.73896	1
a life-saving antidote	a nun	0.716784	0.0391021524001214	0.566432	1
a life-saving antidote	a pedophile	0.971619047619048	0.0144992018997427	0.0567619047619048	1
a life-saving antidote	a police officer	0.622282442748092	0.0400360729381134	0.755435114503817	1
a life-saving antidote	a rapist	0.963	0.0168347164828214	0.0740000000000001	1
a life-saving antidote	a soldier	0.53020325203252	0.0440182821916325	0.939593495934959	1
a life-saving antidote	a terrorist	0.969661157024793	0.0154265518405766	0.0606776859504132	1
a life-saving antidote	a thief	0.919619834710744	0.0253307043237925	0.160760330578512	1
a life-saving antidote	an addict	0.837361344537815	0.0329214827428706	0.32527731092437	1
a life-saving antidote	an adult	0.634537190082645	0.0449055369906663	0.730925619834711	1
a life-saving antidote	an adult with a deadly contagious disease	0.813916666666667	0.0347768566440509	0.372166666666667	1
a life-saving antidote	an assassin	0.935748031496063	0.0207960125558134	0.128503937007874	1
a life-saving antidote	an astronaut	0.68431746031746	0.0408188701893458	0.631365079365079	1
a life-saving antidote	an elderly person	0.569176470588235	0.0444411064709734	0.861647058823529	1
a life-saving antidote	an Olympian	0.707224137931034	0.0430460734431617	0.585551724137931	1
a life-saving antidote	an orphan	0.57372131147541	0.0448007906894662	0.85255737704918	1
a life-saving antidote	a rabid possum	0.985476190476191	0.0108790360433143	0.029047619047619	1
a life-saving antidote	a smartphone	0.887325203252033	0.0291778174758232	0.225349593495935	1
a mentor	a nun	0.570336	0.0440152751717906	0.859328	1
a mentor	a pedophile	0.961666666666667	0.0173950872145792	0.0766666666666667	1
a mentor	a police officer	0.471458015267176	0.0433438039397077	0.942916030534351	-1
a mentor	a rapist	0.950279069767442	0.0195449724178816	0.0994418604651164	1
a mentor	a soldier	0.367056910569106	0.043529553729685	0.734113821138211	-1
a mentor	a terrorist	0.95297520661157	0.0189202799156536	0.0940495867768594	1
a mentor	a thief	0.874157024793388	0.0289866802663697	0.251685950413223	1
a mentor	an addict	0.74653781512605	0.0407361600189282	0.506924369747899	1
a mentor	an adult	0.480545454545455	0.0466048911489246	0.961090909090909	-1
a mentor	an adult with a deadly contagious disease	0.725325757575758	0.0381868979300093	0.549348484848485	1
a mentor	an assassin	0.900732283464567	0.0279379356743691	0.198535433070866	1
a mentor	an astronaut	0.527666666666667	0.0465503126503863	0.944666666666667	1
a mentor	an elderly person	0.410546218487395	0.0455578192041821	0.82109243697479	-1
a mentor	an Olympian	0.558853448275862	0.0462987337766902	0.882293103448276	1
a mentor	an orphan	0.408352459016393	0.0455601569876457	0.816704918032787	-1
a mentor	a rabid possum	0.979904761904762	0.0125825304952537	0.0401904761904761	1
a mentor	a smartphone	0.826390243902439	0.0332075431077377	0.347219512195122	1
a nun	a pedophile	0.944614173228346	0.0199964242778091	0.110771653543307	1
a nun	a police officer	0.379908396946565	0.0422025858989117	0.75981679389313	-1
a nun	a rapist	0.926565891472868	0.0231368782695567	0.146868217054264	1
a nun	a soldier	0.287650406504065	0.0412569309404372	0.57530081300813	-1
a nun	a terrorist	0.924688524590164	0.0232050767994503	0.150622950819672	1
a nun	a thief	0.82433606557377	0.0348792849992708	0.351327868852459	1
a nun	an addict	0.66615	0.0448090617920678	0.6677	1
a nun	an adult	0.387950413223141	0.0423644722438221	0.775900826446281	-1
a nun	an adult with a deadly contagious disease	0.647143939393939	0.0414346051364237	0.705712121212121	1
a nun	an assassin	0.856574803149606	0.0288044337409113	0.286850393700787	1
a nun	an astronaut	0.415456692913386	0.0436746013597216	0.830913385826772	-1
a nun	an elderly person	0.321791666666667	0.0436448778377553	0.643583333333333	-1
a nun	an Olympian	0.451598290598291	0.0471287010162707	0.903196581196581	-1
a nun	an orphan	0.31072131147541	0.0423384389985975	0.62144262295082	-1
a nun	a rabid possum	0.948650793650794	0.0194778189819981	0.102698412698413	1
a nun	a smartphone	0.752081300813008	0.0380344023367149	0.495837398373984	1
a pedophile	a police officer	0.0427348484848485	0.01822580995369	0.085469696969697	-1
a pedophile	a rapist	0.323461538461538	0.0419052023836566	0.646923076923077	-1
a pedophile	a soldier	0.0253951612903226	0.0142856636459407	0.0507903225806452	-1
a pedophile	a terrorist	0.304528455284553	0.0402275844667329	0.609056910569106	-1
a pedophile	a thief	0.206731707317073	0.0368835162826901	0.413463414634146	-1
a pedophile	an addict	0.118520661157025	0.0304063224915403	0.23704132231405	-1
a pedophile	an adult	0.034344262295082	0.015825463196448	0.0686885245901639	-1
a pedophile	an adult with a deadly contagious disease	0.138240601503759	0.0304482532787891	0.276481203007519	-1
a pedophile	an assassin	0.2419140625	0.0371898268010869	0.483828125	-1
a pedophile	an astronaut	0.0383125	0.0167948861566107	0.0766249999999999	-1
a pedophile	an elderly person	0.0328429752066116	0.016647060031823	0.0656859504132231	-1
a pedophile	an Olympian	0.0391949152542373	0.0182843377994394	0.0783898305084746	-1
a pedophile	an orphan	0.0286747967479675	0.0146488578211018	0.0573495934959349	-1
a pedophile	a rabid possum	0.26003937007874	0.0383668373115334	0.52007874015748	-1
a pedophile	a smartphone	0.114040322580645	0.0291196680965708	0.22808064516129	-1
a police officer	a rapist	0.93637037037037	0.0210349033398431	0.127259259259259	1
a police officer	a soldier	0.376635658914729	0.0411954386978915	0.753271317829457	-1
a police officer	a terrorist	0.935637795275591	0.0224759664173576	0.128724409448819	1
a police officer	a thief	0.854661417322835	0.0310637653465034	0.290677165354331	1
a police officer	an addict	0.734712	0.0395668876030778	0.530576	1
a police officer	an adult	0.484629921259842	0.0448488192419571	0.969259842519685	-1
a police officer	an adult with a deadly contagious disease	0.717659420289855	0.0367994819315089	0.56468115942029	1
a police officer	an assassin	0.883398496240602	0.0273431689265252	0.233203007518797	1
a police officer	an astronaut	0.531371212121212	0.0439202738766455	0.937257575757576	1
a police officer	an elderly person	0.41612	0.0442128077865721	0.83224	-1
a police officer	an Olympian	0.556885245901639	0.0460170664608795	0.886229508196721	1
a police officer	an orphan	0.4134296875	0.0432696242523729	0.826859375	-1
a police officer	a rabid possum	0.955598484848485	0.017373010878897	0.0888030303030303	1
a police officer	a smartphone	0.801565891472868	0.034676738568223	0.396868217054264	1
a rabid possum	a rapist	0.544946153846154	0.0434286636899523	0.910107692307692	1
a rabid possum	a soldier	0.0082741935483871	0.00842892954679999	0.0165483870967742	-1
a rabid possum	a terrorist	0.50255737704918	0.0426684449464905	0.994885245901639	1
a rabid possum	a thief	0.336401639344262	0.043980668340289	0.672803278688525	-1
a rabid possum	an addict	0.163291666666667	0.0339807978891129	0.326583333333333	-1
a rabid possum	an adult	0.0142459016393443	0.0108218424894085	0.0284918032786885	-1
a rabid possum	an adult with a deadly contagious disease	0.18996992481203	0.0342877258676809	0.37993984962406	-1
a rabid possum	an assassin	0.397125	0.0432394939091685	0.79425	-1
a rabid possum	an astronaut	0.019488188976378	0.0120647876038913	0.0389763779527559	-1
a rabid possum	an elderly person	0.019675	0.0129020779874473	0.03935	-1
a rabid possum	an Olympian	0.0198888888888889	0.0123626596719674	0.0397777777777778	-1
a rabid possum	an orphan	0.00969918699186992	0.00839730676530811	0.0193983739837399	-1
a rabid possum	a smartphone	0.15075	0.0316496588838353	0.3015	-1
a rapist	a soldier	0.0338818897637795	0.0157661317244983	0.0677637795275591	-1
a rapist	a terrorist	0.327384	0.0414411620724361	0.654768	-1
a rapist	a thief	0.230256	0.0376549646177016	0.460512	-1
a rapist	an addict	0.141479674796748	0.0313353744902551	0.282959349593496	-1
a rapist	an adult	0.04288	0.0186793607631128	0.0857600000000001	-1
a rapist	an adult with a deadly contagious disease	0.157566176470588	0.0318644087658287	0.315132352941176	-1
a rapist	an assassin	0.268763358778626	0.038158566577316	0.537526717557252	-1
a rapist	an astronaut	0.0476384615384615	0.0184543359451891	0.095276923076923	-1
a rapist	an elderly person	0.0392926829268293	0.0180077483800635	0.0785853658536585	-1
a rapist	an Olympian	0.0517416666666667	0.0204622761786923	0.103483333333333	-1
a rapist	an orphan	0.0348650793650794	0.0158741101836107	0.0697301587301588	-1
a rapist	a smartphone	0.147535433070866	0.0308307306939353	0.295070866141732	-1
a smartphone	a soldier	0.110190082644628	0.029439125319372	0.220380165289256	-1
a smartphone	a terrorist	0.788605042016807	0.0367090784410807	0.422789915966387	1
a smartphone	a thief	0.630168067226891	0.0446851662498301	0.739663865546218	1
a smartphone	an addict	0.42225641025641	0.0457591922781561	0.844512820512821	-1
a smartphone	an adult	0.158394957983193	0.0335167802359274	0.316789915966387	-1
a smartphone	an adult with a deadly contagious disease	0.428038461538462	0.0433102715966966	0.856076923076923	-1
a smartphone	an assassin	0.677472	0.0412374313184241	0.645056	1
a smartphone	an astronaut	0.169120967741935	0.0342359190287299	0.338241935483871	-1
a smartphone	an elderly person	0.13182905982906	0.0310803918116317	0.26365811965812	-1
a smartphone	an Olympian	0.190271929824561	0.0360209035500987	0.380543859649123	-1
a smartphone	an orphan	0.115025	0.0290788766491811	0.23005	-1
a soldier	a terrorist	0.964924369747899	0.0165859866244675	0.0701512605042016	1
a soldier	a thief	0.906613445378151	0.025824002044797	0.186773109243697	1
a soldier	an addict	0.81148717948718	0.0363332669184672	0.377025641025641	1
a soldier	an adult	0.59055462184874	0.044721474934607	0.818890756302521	1
a soldier	an adult with a deadly contagious disease	0.788769230769231	0.0358796114543587	0.422461538461538	1
a soldier	an assassin	0.925896	0.0230590742421482	0.148208	1
a soldier	an astronaut	0.641306451612903	0.0437070652184035	0.717387096774194	1
a soldier	an elderly person	0.515145299145299	0.0465444626362203	0.969709401709402	1
a soldier	an Olympian	0.664324561403509	0.0451018367781097	0.671350877192982	1
a soldier	an orphan	0.51975	0.0455407059710847	0.9605	1
a terrorist	a thief	0.267127118644068	0.041226199879026	0.534254237288136	-1
a terrorist	an addict	0.153724137931034	0.0335020884210678	0.307448275862069	-1
a terrorist	an adult	0.0409230769230769	0.018282671881899	0.0818461538461539	-1
a terrorist	an adult with a deadly contagious disease	0.1749921875	0.0335321211781972	0.349984375	-1
a terrorist	an assassin	0.304105691056911	0.0401970001965495	0.608211382113821	-1
a terrorist	an astronaut	0.0457317073170732	0.0179179913546918	0.0914634146341463	-1
a terrorist	an elderly person	0.0362586206896552	0.0177171171099633	0.0725172413793104	-1
a terrorist	an Olympian	0.0506371681415929	0.0198943284222663	0.101274336283186	-1
a terrorist	an orphan	0.029864406779661	0.0160637756380309	0.059728813559322	-1
a thief	an addict	0.289793103448276	0.0421554866151259	0.579586206896552	-1
a thief	an adult	0.105282051282051	0.0286804498462789	0.210564102564103	-1
a thief	an adult with a deadly contagious disease	0.303453125	0.0404048903300635	0.60690625	-1
a thief	an assassin	0.494268292682927	0.0435287017682407	0.988536585365854	-1
a thief	an astronaut	0.117528455284553	0.028543869533805	0.235056910569106	-1
a thief	an elderly person	0.0895086206896552	0.0267379426677014	0.17901724137931	-1
a thief	an Olympian	0.130849557522124	0.0315607070630143	0.261699115044248	-1
a thief	an orphan	0.0788474576271186	0.0245323452626974	0.157694915254237	-1
an addict	an adult	0.218608695652174	0.0385640831832313	0.437217391304348	-1
an addict	an adult with a deadly contagious disease	0.47234126984127	0.0444622697815178	0.94468253968254	-1
an addict	an assassin	0.695537190082645	0.0432380485421139	0.608925619834711	1
an addict	an astronaut	0.241107438016529	0.0378334440471577	0.482214876033058	-1
an addict	an elderly person	0.179964912280702	0.0371848237841866	0.359929824561404	-1
an addict	an Olympian	0.263972972972973	0.040312090485972	0.527945945945946	-1
an addict	an orphan	0.167077586206897	0.0340002823946035	0.334155172413793	-1
an adult	an adult with a deadly contagious disease	0.713734375	0.0412079994936559	0.57253125	1
an adult	an assassin	0.891219512195122	0.0287833976459904	0.217560975609756	1
an adult	an astronaut	0.511754098360656	0.0443433614881619	0.976491803278688	1
an adult	an elderly person	0.3986	0.0445207984719687	0.7972	-1
an adult	an Olympian	0.538241071428571	0.0481381500213955	0.923517857142857	1
an adult	an orphan	0.395822033898305	0.0466636599620169	0.79164406779661	-1
